nombre_uno;valor ;valor_comun;;;;;;;;;;
Miguel Antonio Delfin;471;1;;;;;;;;;;
Maria De Los Remedios;598;1;;;;;;;;;;
Erika Maria;161;1;;;;;;;;;;
Arcinda Dionisia;235;1;;;;;;;;;;
Dionilda;664;1;;;;;;;;;;
Josefa Alicia;159;1;;;;;;;;;;
Juan Andres;322;1;;;;;;;;;;
Angela Victoria;510;1;;;;;;;;;;
Juan Gil;350;1;;;;;;;;;;
Luis Sieno;113;1;;;;;;;;;;
Armando AndrÃ©s;548;1;;;;;;;;;;
Gustavo Adolfo;297;1;;;;;;;;;;
Jorgelina Josefa  Armanda;569;1;;;;;;;;;;
Abelardo Santiago;292;1;;;;;;;;;;
Josefa AngÃ©lica;422;1;;;;;;;;;;
Linda Maria Esther;127;1;;;;;;;;;;
Ivis Mafalda;269;1;;;;;;;;;;
Antonina Elisabeth;597;1;;;;;;;;;;
Doroteo Mario;365;1;;;;;;;;;;
Gerarda Maria;464;1;;;;;;;;;;
Isolina Elvira;478;1;;;;;;;;;;
Atilio Juan;613;1;;;;;;;;;;
Liberata Jesus;580;1;;;;;;;;;;
Severino Domingo;370;1;;;;;;;;;;
Eutolia del Carmen;321;1;;;;;;;;;;
Adela Anselma;259;1;;;;;;;;;;
Catalina Filomena;536;1;;;;;;;;;;
Rita Jacinta;495;1;;;;;;;;;;
Lydia Julia;346;1;;;;;;;;;;
Mariquita;540;1;;;;;;;;;;
Hector Francisco Juan;463;1;;;;;;;;;;
Susana Julia;641;1;;;;;;;;;;
Hipolito Atilano;656;1;;;;;;;;;;
Luisa Elvira;376;1;;;;;;;;;;
Catalina Elba;295;1;;;;;;;;;;
Asmid;210;1;;;;;;;;;;
Zulema Aurora;133;1;;;;;;;;;;
Edna Fanny;285;1;;;;;;;;;;
Celeste Molly;274;1;;;;;;;;;;
Bejla;361;1;;;;;;;;;;
Hipolita Agustina;509;1;;;;;;;;;;
Vicente Satol;139;1;;;;;;;;;;
Ramona Eulalia;616;1;;;;;;;;;;
Zulema Vella;559;1;;;;;;;;;;
Hilaria Anastasia;119;1;;;;;;;;;;
Ceferina Angelica;689;1;;;;;;;;;;
Monica Rosa;461;1;;;;;;;;;;
Herminda Lujan;656;1;;;;;;;;;;
Guillermo Hernan;290;1;;;;;;;;;;
Lili Petrona;163;1;;;;;;;;;;
Heber Luis;489;1;;;;;;;;;;
Irma Pura;635;1;;;;;;;;;;
Roberto Andres;137;1;;;;;;;;;;
Umberto Fernando;215;1;;;;;;;;;;
Lucia Esmilda;568;1;;;;;;;;;;
Luisa Fermina;588;1;;;;;;;;;;
Juan Gualberto;412;1;;;;;;;;;;
Borja Sara;338;1;;;;;;;;;;
Martha Ana;659;1;;;;;;;;;;
Rogelio Antonio SebastiÃ¡n;589;1;;;;;;;;;;
Lucia Palmenide;412;1;;;;;;;;;;
Alfonso Jesus;579;1;;;;;;;;;;
Francisco TomÃ¡s;359;1;;;;;;;;;;
Benigno Itamar;324;1;;;;;;;;;;
Hipolita Yolanda;352;1;;;;;;;;;;
Maria Candelas;282;1;;;;;;;;;;
Celia Silvana;227;1;;;;;;;;;;
Lazaro Manuel;678;1;;;;;;;;;;
Amalia Dora;312;1;;;;;;;;;;
Celia Vicenta;249;1;;;;;;;;;;
Martin Nicasio;151;1;;;;;;;;;;
La Norma;650;1;;;;;;;;;;
Haroldo Ernesto;105;1;;;;;;;;;;
Margarita Laura;560;1;;;;;;;;;;
Ewald;292;1;;;;;;;;;;
Raquel Ines;314;1;;;;;;;;;;
Haydee Dina;651;1;;;;;;;;;;
Angela Ramona;617;1;;;;;;;;;;
Hortensia Demetria;393;1;;;;;;;;;;
Teresa Anunciacion Italia;437;1;;;;;;;;;;
Oscar Rey;426;1;;;;;;;;;;
Arlette Isabel;321;1;;;;;;;;;;
Alfredo Joaquin;137;1;;;;;;;;;;
Adela Rufina;647;1;;;;;;;;;;
Nora Elida;616;1;;;;;;;;;;
OFELIA MARTA;275;1;;;;;;;;;;
Otelo;478;1;;;;;;;;;;
Ranko;479;1;;;;;;;;;;
Sarah Haydee;613;1;;;;;;;;;;
Doralia Emma;267;1;;;;;;;;;;
Enrique Mario;107;1;;;;;;;;;;
Martina Eujenia;349;1;;;;;;;;;;
Alberto Amram;109;1;;;;;;;;;;
Senorina;477;1;;;;;;;;;;
Nelly Noemi;499;1;;;;;;;;;;
Clotilde Ramona;238;1;;;;;;;;;;
Edgardo Hilmar;484;1;;;;;;;;;;
Hilda Victoria;366;1;;;;;;;;;;
Jose Gustavo;493;1;;;;;;;;;;
Tomas Domingo;568;1;;;;;;;;;;
Aida Celia;435;1;;;;;;;;;;
Francisca Cristina;383;1;;;;;;;;;;
Maria Soraida;151;1;;;;;;;;;;
Lilia Gabriela;316;1;;;;;;;;;;
Micaela Ramona;156;1;;;;;;;;;;
Vicente Alberto;407;1;;;;;;;;;;
Celia Alicia;211;1;;;;;;;;;;
Petrona Rosalina;566;1;;;;;;;;;;
Norhylda Margarita;674;1;;;;;;;;;;
Holanda Teresa;677;1;;;;;;;;;;
Alvina Maria;250;1;;;;;;;;;;
Norah Nilda;382;1;;;;;;;;;;
Denise;102;1;;;;;;;;;;
Aldo Luis;614;1;;;;;;;;;;
Lucia Maria Noemi;262;1;;;;;;;;;;
Etelvina Antonia;450;1;;;;;;;;;;
Amelia LucÃ­a;434;1;;;;;;;;;;
Celina Lina;244;1;;;;;;;;;;
Alba Irma;402;1;;;;;;;;;;
Alejandro Cesar;264;1;;;;;;;;;;
Dora Laura;577;1;;;;;;;;;;
Alberto Emiliano Enrique;510;1;;;;;;;;;;
Leonilda Fanis;138;1;;;;;;;;;;
Cristina Ines;460;1;;;;;;;;;;
Segundo Florentino;188;1;;;;;;;;;;
Marta Luisa;131;1;;;;;;;;;;
Nelida Doraldina;240;1;;;;;;;;;;
Juana Edith;163;1;;;;;;;;;;
Ismael Julio;657;1;;;;;;;;;;
Cenobia Emma;143;1;;;;;;;;;;
Miguel Juan;319;1;;;;;;;;;;
Agustin Cirilo;153;1;;;;;;;;;;
Haydee Isabel;117;1;;;;;;;;;;
Samuel Jorge;628;1;;;;;;;;;;
Luisa del Valle;154;1;;;;;;;;;;
Elvecia;273;1;;;;;;;;;;
Amanda Lila;543;1;;;;;;;;;;
Edith Amelia;458;1;;;;;;;;;;
Virgilio Eudosio;115;1;;;;;;;;;;
Lydia Teresa;348;1;;;;;;;;;;
Tito Ignacio;466;1;;;;;;;;;;
Ramona Octavia;641;1;;;;;;;;;;
Pedro Anibal;537;1;;;;;;;;;;
Carmen Encarnacion;254;1;;;;;;;;;;
Rosaura Feliciana;570;1;;;;;;;;;;
Epifanio JesÃºs;420;1;;;;;;;;;;
Rosa Ema;196;1;;;;;;;;;;
Ramona Felicidad;132;1;;;;;;;;;;
Belia Margarita;164;1;;;;;;;;;;
Alsenio Evaristo;335;1;;;;;;;;;;
Emma Nilda;231;1;;;;;;;;;;
Cosme Jose;177;1;;;;;;;;;;
Eleazar Sara;429;1;;;;;;;;;;
Mario Natalio;405;1;;;;;;;;;;
Elena Flor de Espina;605;1;;;;;;;;;;
Lorenza Luisa;198;1;;;;;;;;;;
Dolinda Antonia;396;1;;;;;;;;;;
Santa Monica;588;1;;;;;;;;;;
AidÃ¨ Doli;415;1;;;;;;;;;;
Sebastian Jose;655;1;;;;;;;;;;
Alberto Martin Juan;552;1;;;;;;;;;;
Maria Olimpia Gregoria;211;1;;;;;;;;;;
Nydia Marta;578;1;;;;;;;;;;
Omar Antonio;124;1;;;;;;;;;;
Elsa Hilaria Martina;260;1;;;;;;;;;;
Francisca Alicia;197;1;;;;;;;;;;
Faustino Saul;586;1;;;;;;;;;;
Gaitana;481;1;;;;;;;;;;
Lunetta;132;1;;;;;;;;;;
Susana Magda;429;1;;;;;;;;;;
Bernardo Domingo;163;1;;;;;;;;;;
Luis GinÃ©s;577;1;;;;;;;;;;
Lilia Elisa;272;1;;;;;;;;;;
Graciana Maria Carmen;164;1;;;;;;;;;;
Amalia Gabriela;529;1;;;;;;;;;;
Mercedes Sara;566;1;;;;;;;;;;
Iris Carmen;494;1;;;;;;;;;;
Alda Ruth;487;1;;;;;;;;;;
Alfredo Eberto;647;1;;;;;;;;;;
Sara Dominga;182;1;;;;;;;;;;
AndrÃ©s Domingo;118;1;;;;;;;;;;
Viola Hemilse;210;1;;;;;;;;;;
Cleta Ermelinda;121;1;;;;;;;;;;
Rosa Adelina;322;1;;;;;;;;;;
Jorge Isidoro;640;1;;;;;;;;;;
Edith Mercedes;254;1;;;;;;;;;;
Dominga Faustina;530;1;;;;;;;;;;
Amador Anastasio Domingo;131;1;;;;;;;;;;
Celina Maria de los Angeles;120;1;;;;;;;;;;
Concepcion Pura;222;1;;;;;;;;;;
Ivo Oscar;670;1;;;;;;;;;;
Viena;214;1;;;;;;;;;;
Ibiri Isabel;683;1;;;;;;;;;;
Olga Francisca Emma;306;1;;;;;;;;;;
Miguela Jacinta;386;1;;;;;;;;;;
Paulina Elsa;556;1;;;;;;;;;;
Fanny Alicia;114;1;;;;;;;;;;
Walter Omar;423;1;;;;;;;;;;
Carmen Belquis;646;1;;;;;;;;;;
Milciades;192;1;;;;;;;;;;
Clelia Isabel;362;1;;;;;;;;;;
Pura Angelica;597;1;;;;;;;;;;
Evelia Rosa;183;1;;;;;;;;;;
Juana Lina;486;1;;;;;;;;;;
Rosa Amalia;325;1;;;;;;;;;;
Vicente Benito;444;1;;;;;;;;;;
Nelida Veronica;184;1;;;;;;;;;;
Maria Incoronada;322;1;;;;;;;;;;
Nelida Aurina;272;1;;;;;;;;;;
Timoteo Ildefonso;264;1;;;;;;;;;;
Lilia Gloria;513;1;;;;;;;;;;
Reina Victoria;378;1;;;;;;;;;;
Luisa Cayetana;643;1;;;;;;;;;;
Celina Waide;128;1;;;;;;;;;;
Ulides;477;1;;;;;;;;;;
Sumilda Francisca;135;1;;;;;;;;;;
Luis Osvaldo;155;1;;;;;;;;;;
Otilia Cirila;206;1;;;;;;;;;;
Adolfo Enrique;431;1;;;;;;;;;;
DedicaciÃ³n GerÃ³nima;512;1;;;;;;;;;;
Maurisia Sara;656;1;;;;;;;;;;
Celia de Lujan;491;1;;;;;;;;;;
Arcangel;684;1;;;;;;;;;;
Carolina Castora;195;1;;;;;;;;;;
Elena Neri;523;1;;;;;;;;;;
Luisa Francisca;246;1;;;;;;;;;;
Ofelia Sara ;382;1;;;;;;;;;;
Margarita Ovidia;256;1;;;;;;;;;;
Maria Benedicta;228;1;;;;;;;;;;
Wenceslao Damian;361;1;;;;;;;;;;
Carolina Ofelia;362;1;;;;;;;;;;
Miguel Angel Joaquin;312;1;;;;;;;;;;
Virginia Estela;688;1;;;;;;;;;;
Maria Lola;402;1;;;;;;;;;;
Adelina Ramona;159;1;;;;;;;;;;
Pastora Berta;420;1;;;;;;;;;;
Martha Perpetua;326;1;;;;;;;;;;
Carlos Cataldo;558;1;;;;;;;;;;
Teresa Norma;672;1;;;;;;;;;;
Marcelina Rosa;686;1;;;;;;;;;;
Audenia;444;1;;;;;;;;;;
Miguel Valentin;229;1;;;;;;;;;;
Clara Lelia;501;1;;;;;;;;;;
Josefina Zulema;330;1;;;;;;;;;;
Elida Reina;363;1;;;;;;;;;;
Elpidio Jorge;367;1;;;;;;;;;;
Elida Leonor;278;1;;;;;;;;;;
Juan Dionicio;271;1;;;;;;;;;;
Aquina;229;1;;;;;;;;;;
Atilio German;149;1;;;;;;;;;;
Nora Nelda;127;1;;;;;;;;;;
Ilda Dalmacia;346;1;;;;;;;;;;
Esther Jova Yolanda;217;1;;;;;;;;;;
Eustacio;465;1;;;;;;;;;;
Magdalena Antonia;412;1;;;;;;;;;;
Chafia;698;1;;;;;;;;;;
Juan Bautista De Todos Los Santos;172;1;;;;;;;;;;
Lorenza Eulalia;158;1;;;;;;;;;;
Celestino Honorio;438;1;;;;;;;;;;
Eugenia Angelica;163;1;;;;;;;;;;
Merita del Carmen;417;1;;;;;;;;;;
Albina Josefa;282;1;;;;;;;;;;
Regina Zulema;258;1;;;;;;;;;;
Juana Marciana;370;1;;;;;;;;;;
Elva Nelida Nelli;566;1;;;;;;;;;;
Maria Trinidad;288;1;;;;;;;;;;
Nicolasa Ida;457;1;;;;;;;;;;
Pastor;227;1;;;;;;;;;;
Elda Rosalia;106;1;;;;;;;;;;
Dora Virgilia;483;1;;;;;;;;;;
Carlos Lorenzo;642;1;;;;;;;;;;
Natividad Angelica;320;1;;;;;;;;;;
Estela Mercedes;693;1;;;;;;;;;;
Amanda America;128;1;;;;;;;;;;
Aurora Ascencion;335;1;;;;;;;;;;
Petrona Maria Asuncion;326;1;;;;;;;;;;
Rosa Nidia;321;1;;;;;;;;;;
Jose Emiliano;114;1;;;;;;;;;;
Filomena Maria Cruz;521;1;;;;;;;;;;
Adela Benita;307;1;;;;;;;;;;
Alcira NÃ©lida;574;1;;;;;;;;;;
Aurora Pascualina;382;1;;;;;;;;;;
Clelia Mercedes;530;1;;;;;;;;;;
Santiago Silva;545;1;;;;;;;;;;
Ambrosio Francisco;327;1;;;;;;;;;;
Gregoria Elvira;220;1;;;;;;;;;;
Oscar David Salustiano;111;1;;;;;;;;;;
Adelia Argentina;282;1;;;;;;;;;;
Ada Nilda;346;1;;;;;;;;;;
Margarita Lucia;552;1;;;;;;;;;;
Bina Alba;303;1;;;;;;;;;;
Estela Isabel;365;1;;;;;;;;;;
David Arturo;576;1;;;;;;;;;;
Nestora;373;1;;;;;;;;;;
Nicacio;483;1;;;;;;;;;;
Balentina;402;1;;;;;;;;;;
MarÃ­a Cresencia;445;1;;;;;;;;;;
Perry Roswell;651;1;;;;;;;;;;
Antonino Filiberto;426;1;;;;;;;;;;
Iris Estela;117;1;;;;;;;;;;
Poema;319;1;;;;;;;;;;
Iacono;378;1;;;;;;;;;;
Irma Leticia;469;1;;;;;;;;;;
Epifanio Evangelista;332;1;;;;;;;;;;
Carolina Nelida;363;1;;;;;;;;;;
Juan Aquiles;479;1;;;;;;;;;;
Pilar Adela;265;1;;;;;;;;;;
Ubaldo Julio;243;1;;;;;;;;;;
Manuela Cayetana;289;1;;;;;;;;;;
Elsie Elida;464;1;;;;;;;;;;
Aracelis Beatriz;352;1;;;;;;;;;;
Edith Ana;578;1;;;;;;;;;;
Hipolito Florentino;516;1;;;;;;;;;;
Olga Leonilde;529;1;;;;;;;;;;
Elias Omar;682;1;;;;;;;;;;
Ilda Amanda;693;1;;;;;;;;;;
Ascencio Horacio Geronimo;371;1;;;;;;;;;;
Blanca Betty;438;1;;;;;;;;;;
Flora Mercedes;246;1;;;;;;;;;;
Isabel Adelaida;386;1;;;;;;;;;;
Feliberta;146;1;;;;;;;;;;
Dora Filomena Benigna;504;1;;;;;;;;;;
Sebastian Manuel;140;1;;;;;;;;;;
Carlos Norberto;209;1;;;;;;;;;;
Iris Angelica;438;1;;;;;;;;;;
Elena Mary;138;1;;;;;;;;;;
Aquilino RamÃ³n;600;1;;;;;;;;;;
Frascarrelli Amalia Ibelia;653;1;;;;;;;;;;
Alicia Amalia;538;1;;;;;;;;;;
Ema Jesus;297;1;;;;;;;;;;
Carmen Luis;650;1;;;;;;;;;;
Aurora Esperanza;331;1;;;;;;;;;;
Americo Gregorio;309;1;;;;;;;;;;
Maria Rosa de Jesus;625;1;;;;;;;;;;
Hector Angel;527;1;;;;;;;;;;
Gladys Esther;123;1;;;;;;;;;;
Claudia Fanny;474;1;;;;;;;;;;
Gumersindo;385;1;;;;;;;;;;
Adriana Leontina Del Carmen;275;1;;;;;;;;;;
Noemi Nelida;211;1;;;;;;;;;;
Olga Rosa;510;1;;;;;;;;;;
Rufina Angelina;300;1;;;;;;;;;;
Florentino Juan;694;1;;;;;;;;;;
Lydia Haydee;321;1;;;;;;;;;;
Lidia Ada Maria;574;1;;;;;;;;;;
Dositeo;511;1;;;;;;;;;;
AngÃ©lica Blanca;238;1;;;;;;;;;;
Raquel Lady;485;1;;;;;;;;;;
Italo Antonio;351;1;;;;;;;;;;
Albino Rolando;180;1;;;;;;;;;;
Raul Santiago;130;1;;;;;;;;;;
Maria Custodia;177;1;;;;;;;;;;
Anibal Mamerto;477;1;;;;;;;;;;
Virginia Nelly;395;1;;;;;;;;;;
Elidia Mercedes;276;1;;;;;;;;;;
Irma Ramona;183;1;;;;;;;;;;
Ester Sara Salvadora;656;1;;;;;;;;;;
Waldino;619;1;;;;;;;;;;
Jacoba Estefana;101;1;;;;;;;;;;
Lucia Emilia;691;1;;;;;;;;;;
Rosa Maria Luisa;532;1;;;;;;;;;;
Alfredo Ramon;409;1;;;;;;;;;;
Jose Benigno;609;1;;;;;;;;;;
Edith De Las Nieves;617;1;;;;;;;;;;
Maria Ines Del Corazon De Jesus;689;1;;;;;;;;;;
Petrona Maxima;313;1;;;;;;;;;;
Nicodemo;691;1;;;;;;;;;;
Alida Concepcion;427;1;;;;;;;;;;
Genaro Francisco;554;1;;;;;;;;;;
Esmeralda Blanca Nieves;195;1;;;;;;;;;;
Norberto Angel;296;1;;;;;;;;;;
Lina Clara;246;1;;;;;;;;;;
Fortunata Luciana;432;1;;;;;;;;;;
Mabel Esther;652;1;;;;;;;;;;
Clotilde Emili;453;1;;;;;;;;;;
Juana Yrene;176;1;;;;;;;;;;
Nidia Rina;550;1;;;;;;;;;;
Pilar Carmen;261;1;;;;;;;;;;
Eulalia Dolores;511;1;;;;;;;;;;
Rosa Genoveva ;349;1;;;;;;;;;;
Genoveva Elia AsunciÃ³n;664;1;;;;;;;;;;
Holanda;417;1;;;;;;;;;;
Olegaria;267;1;;;;;;;;;;
Antonio Anibal;206;1;;;;;;;;;;
Walter Luis;476;1;;;;;;;;;;
Emilio Marmol;308;1;;;;;;;;;;
Dionisio Evaristo;288;1;;;;;;;;;;
Aldo Eusebio;423;1;;;;;;;;;;
Elvira Teresa;660;1;;;;;;;;;;
Lidia Neli;170;1;;;;;;;;;;
Socorro Celia;423;1;;;;;;;;;;
Roque AmÃ©rico;625;1;;;;;;;;;;
Maria Alfonsa;566;1;;;;;;;;;;
Zoraida Beatriz;592;1;;;;;;;;;;
Alcira Enriqueta;387;1;;;;;;;;;;
Ernesto Antolino;600;1;;;;;;;;;;
Rosa Adelaida;678;1;;;;;;;;;;
Ruben Ricardo;646;1;;;;;;;;;;
Damiana JerÃ³nima;158;1;;;;;;;;;;
Jorge Urbano;607;1;;;;;;;;;;
Orfilio Primo;626;1;;;;;;;;;;
Abelardo Tomas;668;1;;;;;;;;;;
Magdalena Susana;626;1;;;;;;;;;;
Teresa Azucena;683;1;;;;;;;;;;
Gladi Margarita;611;1;;;;;;;;;;
Luz Elena;248;1;;;;;;;;;;
Reina Margarita;216;1;;;;;;;;;;
Beatriz Sara;447;1;;;;;;;;;;
Lyda Edy;317;1;;;;;;;;;;
Raul Ignacio;397;1;;;;;;;;;;
Josefina Concepcion;145;1;;;;;;;;;;
Bernardo Eudocio;491;1;;;;;;;;;;
Neli Margarita;373;1;;;;;;;;;;
David Romilio;300;1;;;;;;;;;;
Juana Bartola;437;1;;;;;;;;;;
Arminda Teresa;505;1;;;;;;;;;;
Roque Elvino;179;1;;;;;;;;;;
Climaco;298;1;;;;;;;;;;
Iris Venus;245;1;;;;;;;;;;
Arnaldo Pablo;562;1;;;;;;;;;;
Elifio;469;1;;;;;;;;;;
 Magdalena Esther;644;1;;;;;;;;;;
Nelida Aurora;140;1;;;;;;;;;;
Olga Ninfa;119;1;;;;;;;;;;
Fermina Haydee;624;1;;;;;;;;;;
Angel Heriberto;175;1;;;;;;;;;;
Pabla Petrona;398;1;;;;;;;;;;
Elena MarÃ­a Adela;567;1;;;;;;;;;;
Nair Celestina;573;1;;;;;;;;;;
Francisco Justo;223;1;;;;;;;;;;
Raul Rogelio;406;1;;;;;;;;;;
Ema Wuilda;598;1;;;;;;;;;;
Haedo Hector;644;1;;;;;;;;;;
Juana Paulina;317;1;;;;;;;;;;
Blanca Maria;502;1;;;;;;;;;;
Seferino Antonio;270;1;;;;;;;;;;
Ariel;229;1;;;;;;;;;;
Ercilia Delfina;686;1;;;;;;;;;;
Josefa Paulina;362;1;;;;;;;;;;
Luisa AideÃ©;608;1;;;;;;;;;;
Maria Arcelia;680;1;;;;;;;;;;
Mirko;252;1;;;;;;;;;;
Dominga Berta;458;1;;;;;;;;;;
Victoria Ana;111;1;;;;;;;;;;
Olga Geraldina Ramona;146;1;;;;;;;;;;
Jose Christian;131;1;;;;;;;;;;
Estela Petrona;141;1;;;;;;;;;;
Gregorio Bernardo;481;1;;;;;;;;;;
Hugo Fernando;452;1;;;;;;;;;;
Pura Olimpia;387;1;;;;;;;;;;
Antonio Manuel;604;1;;;;;;;;;;
Gladis Francisca;429;1;;;;;;;;;;
Albertano;385;1;;;;;;;;;;
Honorio Orlando;575;1;;;;;;;;;;
Elba Nora;641;1;;;;;;;;;;
Balbin Laureon;255;1;;;;;;;;;;
Clara Juana;467;1;;;;;;;;;;
Lydia Hannah;233;1;;;;;;;;;;
Elida Eder;321;1;;;;;;;;;;
Maria Luisa Marcelina;410;1;;;;;;;;;;
Nelly Edda;681;1;;;;;;;;;;
Antonia Geronima Perla;343;1;;;;;;;;;;
Nelida Robustiana;339;1;;;;;;;;;;
Rogelio Manuel;467;1;;;;;;;;;;
Exequiel;285;1;;;;;;;;;;
Hilda Mercedes;505;1;;;;;;;;;;
Rosalinda;521;1;;;;;;;;;;
Elina Luisa;148;1;;;;;;;;;;
Ana Lidia;267;1;;;;;;;;;;
Angel Jesus;161;1;;;;;;;;;;
Juana Aurelia;230;1;;;;;;;;;;
Saul Manuel;281;1;;;;;;;;;;
Ramona Lorenza;646;1;;;;;;;;;;
Abel Gregorio;344;1;;;;;;;;;;
Eloisa Enriqueta;608;1;;;;;;;;;;
Esther Monica;518;1;;;;;;;;;;
Nelsa Irma;626;1;;;;;;;;;;
Francisco Asis;541;1;;;;;;;;;;
Dalila Antonia;335;1;;;;;;;;;;
Tito Livio;592;1;;;;;;;;;;
Eulofia Lorenza;331;1;;;;;;;;;;
Agustina Vicenta;342;1;;;;;;;;;;
Raquel Aurora;359;1;;;;;;;;;;
Fabian;163;1;;;;;;;;;;
Romilda Enelida;329;1;;;;;;;;;;
Eufelia Genoveva;354;1;;;;;;;;;;
Asuncion Lucia;377;1;;;;;;;;;;
Jose Carlos Lino;651;1;;;;;;;;;;
Osvaldo Luis;473;1;;;;;;;;;;
Noemi Margot;236;1;;;;;;;;;;
Antonio Romualdo;538;1;;;;;;;;;;
Esther Elsa;239;1;;;;;;;;;;
Berta Leonor;495;1;;;;;;;;;;
Carlota Luisa;125;1;;;;;;;;;;
Segundo Roque;164;1;;;;;;;;;;
Estela Teresa;290;1;;;;;;;;;;
Nelida Micaela;660;1;;;;;;;;;;
Anibal Napoleon;264;1;;;;;;;;;;
Claudia Antonia;622;1;;;;;;;;;;
Robersi;618;1;;;;;;;;;;
Victorina Teresa Matilde;237;1;;;;;;;;;;
Esther Irma;198;1;;;;;;;;;;
Miguel Ambrosio;170;1;;;;;;;;;;
Virginia Clelia;558;1;;;;;;;;;;
Silverio Angel;150;1;;;;;;;;;;
Rosalia Haydee;310;1;;;;;;;;;;
Guillermo Gabriel;146;1;;;;;;;;;;
Sara Soledad;260;1;;;;;;;;;;
Marcos Julian;453;1;;;;;;;;;;
Lucia Rosario;146;1;;;;;;;;;;
Amelia Maria Teresa;218;1;;;;;;;;;;
Jose De Jesus;367;1;;;;;;;;;;
Yolanda Dora Aida;231;1;;;;;;;;;;
Dalmira Victoria;414;1;;;;;;;;;;
Gerardo Martin;553;1;;;;;;;;;;
Argentino Teonesto Jose;157;1;;;;;;;;;;
Cecilia Bonifacia;622;1;;;;;;;;;;
BartolomÃ© Guillermo;476;1;;;;;;;;;;
Hector Arturo;501;1;;;;;;;;;;
Velia Natalia;176;1;;;;;;;;;;
Pedro Marcelino;694;1;;;;;;;;;;
Hector Humberto;248;1;;;;;;;;;;
Albiana;569;1;;;;;;;;;;
Elena Argelia;236;1;;;;;;;;;;
Anselmo Juan;634;1;;;;;;;;;;
Nelly Matilde Teresa;205;1;;;;;;;;;;
MarÃ­a Gloria;302;1;;;;;;;;;;
Maria Transito Asuncion;318;1;;;;;;;;;;
Maria Lidia Margarita;545;1;;;;;;;;;;
Concepcion Carmen;663;1;;;;;;;;;;
Mercedes Emma;292;1;;;;;;;;;;
Elsia Musidora;500;1;;;;;;;;;;
Eva Alicia;407;1;;;;;;;;;;
Albina Darvina;511;1;;;;;;;;;;
Pedro Cesar;144;1;;;;;;;;;;
Amelia Delia;314;1;;;;;;;;;;
Ana Bautista;564;1;;;;;;;;;;
Segundo Juan;542;1;;;;;;;;;;
Azucena Guillerma;377;1;;;;;;;;;;
Cora Edith;651;1;;;;;;;;;;
Pedro Dionisio;512;1;;;;;;;;;;
Manuela Antonia;393;1;;;;;;;;;;
Norberto Alfredo;326;1;;;;;;;;;;
Elvira Zoe;551;1;;;;;;;;;;
Ubaldo Eugenio;398;1;;;;;;;;;;
Arnaldo Jose;193;1;;;;;;;;;;
Elva Hebe;131;1;;;;;;;;;;
Maria Vanda;175;1;;;;;;;;;;
Maria Luisa Carmela;535;1;;;;;;;;;;
Nelly Maria Luisa;317;1;;;;;;;;;;
Juana Carolina;116;1;;;;;;;;;;
Baudilla Valentina;644;1;;;;;;;;;;
Manuela Angelica;640;1;;;;;;;;;;
Hugo Amado;630;1;;;;;;;;;;
Luis U;353;1;;;;;;;;;;
Ada Neli;695;1;;;;;;;;;;
Eleuterio Paz;435;1;;;;;;;;;;
Maria Belen;598;1;;;;;;;;;;
Eriverta;658;1;;;;;;;;;;
Aldo Bautista;423;1;;;;;;;;;;
Catalina Yolanda;376;1;;;;;;;;;;
Aurora Delicia;574;1;;;;;;;;;;
Olaya;192;1;;;;;;;;;;
Elvira Reimunda;466;1;;;;;;;;;;
Enzo Humberto;185;1;;;;;;;;;;
Armando Secundino;384;1;;;;;;;;;;
Petrona Jesus;489;1;;;;;;;;;;
Clotilde Nelly;660;1;;;;;;;;;;
Inginia Ramona;593;1;;;;;;;;;;
Guillermina Saturnina;324;1;;;;;;;;;;
Janina Maria;593;1;;;;;;;;;;
Olga Lilia;434;1;;;;;;;;;;
Nelida Aurelia;160;1;;;;;;;;;;
Sofia Mercedes Del Valle;527;1;;;;;;;;;;
Clara Cristina;408;1;;;;;;;;;;
Ricardo Julio;554;1;;;;;;;;;;
 Lidia;107;1;;;;;;;;;;
Laurina Cesira;286;1;;;;;;;;;;
Trancito Nelida;552;1;;;;;;;;;;
Rizieri;184;1;;;;;;;;;;
Nochim;227;1;;;;;;;;;;
Ernesto Sebastian;395;1;;;;;;;;;;
Angela Sofia;327;1;;;;;;;;;;
Americo Rodolfo;294;1;;;;;;;;;;
Honoria Anselma;306;1;;;;;;;;;;
Nelida Antonia;598;1;;;;;;;;;;
Martina Esilda;355;1;;;;;;;;;;
Zita;592;1;;;;;;;;;;
Zulema Jesus;583;1;;;;;;;;;;
Angela Emmatilia;345;1;;;;;;;;;;
Elba Adelaida;276;1;;;;;;;;;;
Eugenio Ernesto;605;1;;;;;;;;;;
Ramona Aurelia;272;1;;;;;;;;;;
Eulogio Hector;143;1;;;;;;;;;;
Juana Pascuala;376;1;;;;;;;;;;
Colonia Ines;247;1;;;;;;;;;;
Jose Silvio;248;1;;;;;;;;;;
Felipe Florentino;283;1;;;;;;;;;;
Isolina Amelia;671;1;;;;;;;;;;
Obdulio Atilio;331;1;;;;;;;;;;
Telma Nidia;284;1;;;;;;;;;;
Lucia Paulina;573;1;;;;;;;;;;
Adolfo Miguel;611;1;;;;;;;;;;
Froilan Atilano;206;1;;;;;;;;;;
Maria Gumersinda;237;1;;;;;;;;;;
Margarita Norma;361;1;;;;;;;;;;
